time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),surface_pressure (hPa)
2023-03-18T04:00,26.2,87,0,21.9,12,1011.7
2023-03-18T05:00,26.2,88,0,25.7,26,1010.8
2023-03-18T06:00,26.1,89,0,24.5,60,1010.2
2023-03-18T07:00,26.1,89,0.1,24.3,78,1009.3
2023-03-18T08:00,26.2,86,0.3,25.6,84,1008.9
2023-03-18T09:00,26.4,83,0.2,27.2,71,1008.9
2023-03-18T10:00,26.1,84,0.3,27,100,1008.8
2023-03-18T11:00,26.1,87,0.1,28.3,100,1009.1
2023-03-18T12:00,26.1,86,0,25.7,98,1009.8
2023-03-18T13:00,26,88,0.1,24.9,96,1010.2
2023-03-18T14:00,26,88,0,24.2,97,1010.8
2023-03-18T15:00,26.1,87,0,25.4,99,1011
2023-03-18T16:00,26.1,87,0,25.4,99,1010.9
2023-03-18T17:00,26.1,88,0,24,95,1010.2
2023-03-18T18:00,26.1,86,0,23.7,76,1009.5
2023-03-18T19:00,26.1,87,0,22.8,31,1009.1
2023-03-18T20:00,25.9,88,0,24.5,36,1009
2023-03-18T21:00,25.6,90,0.1,23,96,1009.1
2023-03-18T22:00,25.8,89,0,24,100,1009.5
2023-03-18T23:00,26,87,0,24,100,1010.1
2023-03-19T00:00,26.1,86,0,19.2,100,1010.8
2023-03-19T01:00,26.2,86,0,20.1,45,1011.6
2023-03-19T02:00,26,89,0,21.7,12,1011.9
2023-03-19T03:00,26,90,0,23.4,78,1011.9
2023-03-19T04:00,26.1,89,0,23.7,11,1011.3
2023-03-19T05:00,26.1,89,0,22.7,100,1010.4
2023-03-19T06:00,26.2,89,0,24,91,1009.2
2023-03-19T07:00,26.2,88,0,22.7,54,1008.2
2023-03-19T08:00,26.3,87,0,23.7,60,1007.5
2023-03-19T09:00,26.4,88,0,25.8,32,1007
2023-03-19T10:00,26.3,88,0.1,27.4,28,1007
2023-03-19T11:00,26.4,87,0,27.2,69,1007.8
2023-03-19T12:00,26.2,88,0.1,24.4,80,1008.9
2023-03-19T13:00,26.3,87,0,26.6,36,1009.2
2023-03-19T14:00,26.2,88,0,23.9,67,1009.9
2023-03-19T15:00,26.2,88,0,21.3,64,1010.5
2023-03-19T16:00,26,89,0,19.5,21,1010.8
2023-03-19T17:00,26,90,0,17.6,51,1010.3
2023-03-19T18:00,26.1,88,0,16.3,87,1009.4
2023-03-19T19:00,25.9,89,0,17.7,97,1008.8
2023-03-19T20:00,25.8,89,0,17.4,98,1008.4
2023-03-19T21:00,25.8,89,0,16.8,98,1008.3
2023-03-19T22:00,25.8,89,0,16.9,99,1008.7
2023-03-19T23:00,25.8,89,0,16.8,97,1009.4
2023-03-20T00:00,25.9,89,0,17.1,95,1009.6
2023-03-20T01:00,26,89,0,18.2,98,1010.4
2023-03-20T02:00,26.2,87,0,18.4,96,1011.3
2023-03-20T03:00,26.4,87,0,17.5,99,1011.8
2023-03-20T04:00,26.5,85,0,17.8,99,1011.5
2023-03-20T05:00,26.5,84,0,17.1,100,1011
2023-03-20T06:00,26.5,85,0,17.6,100,1009.7
2023-03-20T07:00,26.6,84,0,17.5,100,1008.5
2023-03-20T08:00,26.7,84,0,20.4,96,1007.9
2023-03-20T09:00,26.5,85,0,19.6,100,1007.6
2023-03-20T10:00,26.4,86,0,19.7,100,1007.8
2023-03-20T11:00,26.6,84,0,20.3,100,1008.2
2023-03-20T12:00,26.2,87,0,14.3,100,1009.3
2023-03-20T13:00,26.5,86,0,16.8,100,1009.6
2023-03-20T14:00,26.5,86,0,17.6,100,1010.1
2023-03-20T15:00,26.2,88,0,19.2,100,1010.5
2023-03-20T16:00,26,89,0,16.4,100,1010.9
2023-03-20T17:00,26,89,0,17.7,100,1010.9
2023-03-20T18:00,26,88,0,19.2,100,1010.1
2023-03-20T19:00,26,87,0,19.3,100,1009.8
2023-03-20T20:00,26,88,0,19.2,100,1009.3
2023-03-20T21:00,25.9,89,0,18.4,100,1009
2023-03-20T22:00,25.8,90,0,18.4,100,1009.2
2023-03-20T23:00,25.9,90,0,18.6,100,1009.7
2023-03-21T00:00,26.2,89,0,16.1,99,1009.8
2023-03-21T01:00,26.2,90,0,15.6,28,1010.3
2023-03-21T02:00,26.3,89,0,15.4,62,1010.8
2023-03-21T03:00,26.5,88,0,15.6,100,1011.2
2023-03-21T04:00,26.5,88,0,13.8,100,1011.1
2023-03-21T05:00,26.6,87,0,13.5,100,1010.8
2023-03-21T06:00,26.6,87,0,13.3,100,1010
2023-03-21T07:00,26.7,86,0,11.2,100,1009.2
2023-03-21T08:00,26.6,86,0,9.8,100,1008.7
2023-03-21T09:00,26.6,86,0,9.4,100,1008
2023-03-21T10:00,26.8,85,0,9.8,100,1007.6
2023-03-21T11:00,26.9,85,0,10.3,100,1008.1
2023-03-21T12:00,26.6,89,0.1,8.1,98,1008.7
2023-03-21T13:00,26.5,89,0,10.5,98,1009.1
2023-03-21T14:00,26.5,89,0,10.2,94,1010.1
2023-03-21T15:00,26.5,89,0,12.8,91,1010.2
2023-03-21T16:00,26.5,88,0,13.8,92,1010.3
2023-03-21T17:00,26.4,88,0,11.5,94,1009.8
2023-03-21T18:00,26.3,89,0,11.1,87,1009.2
2023-03-21T19:00,26.2,89,0,11.3,100,1008.5
2023-03-21T20:00,26.1,89,0,12.1,100,1007.8
2023-03-21T21:00,26,90,0,12.9,100,1007.4
2023-03-21T22:00,26,90,0,13.3,83,1007.8
2023-03-21T23:00,25.9,91,0,13.8,17,1008.2
2023-03-22T00:00,26.2,90,0,11.5,11,1009.2
2023-03-22T01:00,26.2,90,0,13.3,100,1009.8
2023-03-22T02:00,26.4,89,0,14.7,99,1010.2
2023-03-22T03:00,26.5,89,0,16.5,98,1010.5
2023-03-22T04:00,26.5,89,0,15.4,100,1009.8
2023-03-22T05:00,26.5,89,0,13.7,98,1009.2
2023-03-22T06:00,26.7,88,0,14.8,100,1008.4
2023-03-22T07:00,26.9,86,0,14.7,100,1007.4
2023-03-22T08:00,27,85,0,13.5,94,1006.8
2023-03-22T09:00,27,85,0,10.9,100,1006.4
2023-03-22T10:00,27,84,0,8.9,100,1006.2
2023-03-22T11:00,27.1,84,0,9.8,100,1006.7
2023-03-22T12:00,26.8,90,0,6.4,97,1007.5
2023-03-22T13:00,26.6,90,0,6.2,93,1007.9
2023-03-22T14:00,26.6,90,0,4.7,83,1009
2023-03-22T15:00,26.4,91,0.1,6.1,87,1009.4
2023-03-22T16:00,26.4,91,0,4.6,85,1009.6
2023-03-22T17:00,26.2,91,0,3.6,73,1009.3
2023-03-22T18:00,26.1,92,0,3.3,9,1008.6
2023-03-22T19:00,26,93,0,4,15,1008.4
2023-03-22T20:00,25.9,93,0.1,5.4,16,1008.1
2023-03-22T21:00,25.8,93,0,5.9,18,1007.9
2023-03-22T22:00,25.8,93,0,6.8,12,1007.9
2023-03-22T23:00,25.8,93,0,7.6,14,1008.4
2023-03-23T00:00,26.2,93,0,8,9,1009.1
2023-03-23T01:00,26.4,92,0,9.4,20,1010.1
2023-03-23T02:00,26.5,91,0,11.9,62,1011
2023-03-23T03:00,26.6,90,0,13,13,1011.2
2023-03-23T04:00,26.6,90,0,12,11,1010.9
2023-03-23T05:00,26.8,89,0,10.7,10,1010.1
2023-03-23T06:00,26.9,88,0,13,7,1009.3
2023-03-23T07:00,27,88,0,14.4,8,1008.4
2023-03-23T08:00,27.1,87,0,15.2,12,1007.5
2023-03-23T09:00,27.1,86,0,15.5,12,1007.1
2023-03-23T10:00,27.2,85,0,16.1,9,1006.7
2023-03-23T11:00,27.1,85,0,15.8,5,1006.9
2023-03-23T12:00,26.7,88,0,16.8,10,1007.5
2023-03-23T13:00,26.6,90,0,15.6,1,1008
2023-03-23T14:00,26.5,90,0,11.7,75,1008.8
2023-03-23T15:00,26.5,90,0,9.4,92,1009.7
2023-03-23T16:00,26.4,90,0,9.1,84,1009.9
2023-03-23T17:00,26.3,91,0,8.2,90,1010.2
2023-03-23T18:00,26.1,91,0,7.5,91,1009.3
2023-03-23T19:00,26,92,0,8.7,95,1009
2023-03-23T20:00,26,93,0,10.1,95,1008.5
2023-03-23T21:00,25.9,93,0,11.7,100,1008.5
2023-03-23T22:00,25.9,93,0,12.6,93,1008.9
2023-03-23T23:00,25.9,93,0,12.6,97,1009.4
2023-03-24T00:00,26.5,89,0,11.3,96,1009.8
2023-03-24T01:00,26.6,90,0,12.8,100,1010.5
2023-03-24T02:00,26.7,89,0,13,98,1011.3
2023-03-24T03:00,26.8,88,0,13,98,1011.7
2023-03-24T04:00,26.8,88,0,12.7,100,1011.1
2023-03-24T05:00,27,88,0,13.5,99,1010.9
2023-03-24T06:00,27,87,0,12.4,100,1010.3
2023-03-24T07:00,27.1,86,0,11.5,97,1009.6
2023-03-24T08:00,27.1,86,0,11,95,1008.4
2023-03-24T09:00,27.2,85,0,11.2,91,1007.7
2023-03-24T10:00,27.4,84,0,13.5,47,1007.4
2023-03-24T11:00,27.2,84,0,13.2,76,1007.3
2023-03-24T12:00,27,86,0,9.8,98,1008.4
2023-03-24T13:00,27,87,0,10.1,99,1008.8
2023-03-24T14:00,26.9,87,0,11,100,1009.3
2023-03-24T15:00,26.8,88,0,9.5,98,1009.9
2023-03-24T16:00,26.7,88,0,10.6,100,1010.3
2023-03-24T17:00,26.6,89,0,10,100,1010.5
2023-03-24T18:00,26.5,89,0,10.4,100,1010
2023-03-24T19:00,26.5,90,0,12.1,100,1009.6
2023-03-24T20:00,26.4,90,0,12.4,100,1009.2
2023-03-24T21:00,26.3,90,0,11.4,53,1009
2023-03-24T22:00,26.3,90,0,11.7,96,1009.5
2023-03-24T23:00,26.3,90,0,9.9,100,1010.1
2023-03-25T00:00,26.8,88,0,10.1,100,1010.8
2023-03-25T01:00,26.9,87,0,9.5,100,1011.4
2023-03-25T02:00,27,86,0,9.5,100,1012.2
2023-03-25T03:00,27,84,0,10.5,100,1012.2
2023-03-25T04:00,27.1,84,0,10.8,100,1011.9
2023-03-25T05:00,27.2,83,0,11.4,38,1011.7
2023-03-25T06:00,27.4,82,0,9.9,40,1010.8
2023-03-25T07:00,27.4,82,0,8.6,18,1009.4
2023-03-25T08:00,27.5,80,0,9.4,84,1008.9
2023-03-25T09:00,27.5,80,0,9.6,85,1008.8
2023-03-25T10:00,27.6,79,0,6.3,83,1008.6
2023-03-25T11:00,27.7,78,0,5.9,83,1008.8
2023-03-25T12:00,27.6,79,0,7.6,24,1009.6
2023-03-25T13:00,27.6,79,0,6.6,100,1010.1
2023-03-25T14:00,27.5,79,0,7.3,100,1010.7
2023-03-25T15:00,27.5,79,0,5.1,100,1011
2023-03-25T16:00,27.4,79,0,3,100,1010.8
2023-03-25T17:00,27.3,80,0,6,100,1010.5
2023-03-25T18:00,27.2,81,0,6.7,98,1009.7
2023-03-25T19:00,27.1,81,0,6.6,96,1008.9
2023-03-25T20:00,27,82,0,5.9,99,1008.3
2023-03-25T21:00,26.9,82,0,6.2,84,1008.2
2023-03-25T22:00,26.8,83,0,6.3,93,1008.6
2023-03-25T23:00,26.8,84,0,8.3,30,1009.3
2023-03-26T00:00,27.2,81,0,7.9,70,1010.4
2023-03-26T01:00,27.3,81,0,10.7,56,1011.3
2023-03-26T02:00,27.4,81,0,10,70,1011.8
2023-03-26T03:00,27.4,81,0,7.6,55,1011.9
2023-03-26T04:00,27.4,80,0,6,57,1011.4
2023-03-26T05:00,27.4,81,0,6.8,59,1010.5
2023-03-26T06:00,27.5,79,0,7.5,91,1009.5
2023-03-26T07:00,27.5,77,0,6.9,5,1008.7
2023-03-26T08:00,27.6,77,0,6.1,43,1007.8
2023-03-26T09:00,27.7,77,0,6.5,94,1007.3
2023-03-26T10:00,27.8,77,0,7.7,7,1007.1
2023-03-26T11:00,27.9,76,0,8.7,83,1007.3
2023-03-26T12:00,28.4,72,0,1.5,92,1007.9
2023-03-26T13:00,28.2,73,0,1.9,100,1008.2
2023-03-26T14:00,28.1,73,0,2.6,100,1009.4
2023-03-26T15:00,28,74,0,4.7,100,1009.9
2023-03-26T16:00,28,74,0,6.1,100,1010.1
2023-03-26T17:00,27.9,75,0,8.8,100,1009.9
2023-03-26T18:00,27.8,76,0,12.9,100,1009.4
2023-03-26T19:00,27.8,77,0,15.2,100,1008.6
2023-03-26T20:00,27.6,78,0,18.4,100,1007.9
2023-03-26T21:00,27.5,80,0,18.5,100,1007.7
2023-03-26T22:00,27.4,81,0,17.3,100,1008.2
2023-03-26T23:00,27.3,82,0,16.6,99,1009
2023-03-27T00:00,28,79,0,18.4,97,1009.4
2023-03-27T01:00,28,79,0,16.3,45,1010.4
2023-03-27T02:00,28.1,78,0,13.8,51,1011.2
2023-03-27T03:00,28.2,77,0,12.9,59,1011.3
2023-03-27T04:00,28.1,78,0,10.2,55,1011.1
2023-03-27T05:00,28,78,0,8.8,52,1010.7
2023-03-27T06:00,28.1,77,0,9.1,11,1010
2023-03-27T07:00,28.1,77,0,9.1,80,1009.2
2023-03-27T08:00,27.8,79,0.1,7.6,59,1008.7
2023-03-27T09:00,27.5,81,0.2,5.8,51,1008.5
2023-03-27T10:00,27.8,80,0,4.6,55,1008.2
2023-03-27T11:00,26.8,83,0.1,15.5,94,1008.9
2023-03-27T12:00,26.5,84,0.1,14.2,100,1009.2
2023-03-27T13:00,26.6,85,0,13.7,100,1009.7
2023-03-27T14:00,26.8,85,0,12.4,82,1010.2
2023-03-27T15:00,27,85,0,12.1,99,1010.7
2023-03-27T16:00,27,86,0,14,98,1010.7
2023-03-27T17:00,27,87,0,15.6,99,1010.4
2023-03-27T18:00,27,87,0,18.4,39,1009.7
2023-03-27T19:00,27,86,0,18.8,45,1009
2023-03-27T20:00,27,87,0,19,100,1008.7
2023-03-27T21:00,27,86,0,19.8,100,1008.9
2023-03-27T22:00,27,86,0,21.2,61,1009.2
2023-03-27T23:00,27,86,0,23.1,57,1009.8
2023-03-28T00:00,27.4,85,0,21.4,71,1010.4
2023-03-28T01:00,27.5,84,0,20.1,42,1011.3
2023-03-28T02:00,27.5,84,0,20.7,17,1011.9
2023-03-28T03:00,27.6,83,0,18.9,26,1012.3
2023-03-28T04:00,27.8,82,0,17.5,97,1012
2023-03-28T05:00,27.9,81,0,17.2,100,1011.4
2023-03-28T06:00,27.6,82,0,16.3,86,1010.8
2023-03-28T07:00,27.8,80,0.3,14.8,29,1009.9
2023-03-28T08:00,27.8,81,0.1,15.2,60,1009.3
2023-03-28T09:00,27.8,81,0,14.9,15,1008.8
2023-03-28T10:00,27.8,81,0.1,16.2,100,1008.7
2023-03-28T11:00,27.8,81,0.1,17.4,100,1009.1
2023-03-28T12:00,28,79,0,21.3,99,1009.7
2023-03-28T13:00,27.9,80,0,21.6,100,1009.9
2023-03-28T14:00,27.9,80,0,22.4,100,1010.8
2023-03-28T15:00,27.8,81,0,21.1,100,1011.4
2023-03-28T16:00,27.8,80,0,20.9,100,1011.4
2023-03-28T17:00,27.8,81,0,20.6,52,1011.1
2023-03-28T18:00,27.5,81,0,21.1,94,1010.5
2023-03-28T19:00,27.4,81,0,19.4,78,1010.2
2023-03-28T20:00,27.1,83,0,18.3,88,1009.9
2023-03-28T21:00,26.8,85,0.1,18.3,72,1009.8
2023-03-28T22:00,27,84,0,18.7,75,1009.9
2023-03-28T23:00,27,83,0,19.7,49,1010.2
2023-03-29T00:00,27.4,82,0,22.7,72,1010.6
2023-03-29T01:00,27.5,81,0,21.9,73,1011
2023-03-29T02:00,27.5,81,0,22.3,41,1011.6
2023-03-29T03:00,27.5,83,0,21.9,7,1011.8
2023-03-29T04:00,27.6,82,0,24,37,1011.4
2023-03-29T05:00,27.6,82,0,22.8,95,1010.8
2023-03-29T06:00,27.7,81,0,21,98,1010.1
2023-03-29T07:00,27.7,81,0,20.9,100,1009.2
2023-03-29T08:00,27.6,81,0,22,100,1008.4
2023-03-29T09:00,27.6,81,0,21.9,100,1008.1
2023-03-29T10:00,27.5,82,0.1,22.3,82,1008
2023-03-29T11:00,27.4,82,0.3,23.7,46,1008.6
2023-03-29T12:00,27.8,79,0.1,22.5,100,1009.5
2023-03-29T13:00,27.6,78,0.1,22.2,62,1010.2
2023-03-29T14:00,27.5,78,0.1,20.5,72,1011.1
2023-03-29T15:00,27.9,77,0,21.8,35,1011.3
2023-03-29T16:00,27.9,77,0,22.8,10,1011.2
2023-03-29T17:00,27.6,79,0,22,49,1010.8
2023-03-29T18:00,27.5,80,0,19.9,100,1010.6
2023-03-29T19:00,27.3,81,0,20.9,100,1009.9
2023-03-29T20:00,27.1,82,0,20.9,99,1009.3
2023-03-29T21:00,27,83,0,20.7,100,1009.1
2023-03-29T22:00,26.8,85,0,21.5,100,1009.1
2023-03-29T23:00,26.8,85,0,22.1,100,1009.6
2023-03-30T00:00,27.3,83,0,22.1,100,1009.9
2023-03-30T01:00,27.4,82,0,22.1,46,1010.4
2023-03-30T02:00,27.5,82,0,22.4,97,1010.8
2023-03-30T03:00,27.6,81,0,22.7,100,1011.1
2023-03-30T04:00,27.6,81,0,21.9,97,1010.5
2023-03-30T05:00,27.6,80,0,22.3,88,1009.9
2023-03-30T06:00,27.8,79,0,21,79,1009.1
2023-03-30T07:00,27.8,78,0,18.5,54,1008.1
2023-03-30T08:00,27.7,79,0,17.9,12,1007.5
2023-03-30T09:00,27.8,78,0,16.1,11,1007.1
2023-03-30T10:00,27.8,77,0,15.6,10,1006.9
2023-03-30T11:00,27.9,78,0,16.2,6,1007.1
2023-03-30T12:00,28,75,0,10.7,24,1008
2023-03-30T13:00,28,76,0,11.6,100,1008.8
2023-03-30T14:00,28,76,0,12,100,1009.9
2023-03-30T15:00,27.9,77,0,11.7,100,1010.6
2023-03-30T16:00,27.8,77,0,11.8,75,1011.1
2023-03-30T17:00,27.6,77,0,11.5,83,1010.8
2023-03-30T18:00,27.5,77,0,9.7,100,1009.8
2023-03-30T19:00,27.3,79,0,9.2,100,1009.2
2023-03-30T20:00,27.1,80,0,11,100,1008.8
2023-03-30T21:00,27.1,80,0,11.6,100,1008.5
2023-03-30T22:00,27,81,0,13.4,100,1009
2023-03-30T23:00,26.9,82,0,15.2,100,1009.6
2023-03-31T00:00,27.2,78,0,16.9,81,1010.8
2023-03-31T01:00,26.8,82,0,16,65,1011.4
2023-03-31T02:00,26.6,84,0,14.5,96,1011.9
2023-03-31T03:00,26.8,84,0,12.8,70,1011.9
2023-03-31T04:00,27,82,0,11.9,81,1011.4
2023-03-31T05:00,27.2,80,0,12.3,56,1010.9
2023-03-31T06:00,27.4,79,0,11.9,37,1009.6
2023-03-31T07:00,27.3,80,0,10.9,75,1008.3
2023-03-31T08:00,27.4,80,0,12.5,100,1007.7
2023-03-31T09:00,27.6,79,0,13.8,100,1007.3
2023-03-31T10:00,27.8,78,0,15,100,1007.4
2023-03-31T11:00,27.9,77,0,16.3,81,1007.9
2023-03-31T12:00,27.7,78,0,13.8,100,1008.7
2023-03-31T13:00,27.8,77,0,14.7,100,1009.3
2023-03-31T14:00,27.6,78,0,16.3,100,1010.3
2023-03-31T15:00,27.4,80,0,18.6,100,1010.8
2023-03-31T16:00,27.2,81,0,18.5,100,1011
2023-03-31T17:00,27,82,0,20.2,100,1010.6
2023-03-31T18:00,26.8,84,0,18.4,100,1009.8
2023-03-31T19:00,26.6,84,0.1,17.7,100,1009
2023-03-31T20:00,26.7,84,0,17.4,100,1008.5
2023-03-31T21:00,26.7,84,0,19,100,1008.3
2023-03-31T22:00,26.9,83,0,18.5,100,1008.5
2023-03-31T23:00,27,82,0,18.9,100,1009.3
2023-04-01T00:00,27.6,79,0,16.6,100,1010.2
2023-04-01T01:00,27.5,81,0,18,100,1010.8
2023-04-01T02:00,27.5,81,0,15.7,100,1011.6
2023-04-01T03:00,27.5,81,0,15.8,100,1011.9
2023-04-01T04:00,27.4,80,0.2,14.8,100,1011.3
2023-04-01T05:00,26.1,85,0.1,24.5,100,1010.7
2023-04-01T06:00,26.1,85,0.1,16.3,100,1009.6
2023-04-01T07:00,26.6,84,0,11.4,100,1008.6
2023-04-01T08:00,26.5,82,0.3,7.1,100,1008
2023-04-01T09:00,27,80,0,7.2,100,1007.9
2023-04-01T10:00,27.4,80,0,13.3,100,1008
2023-04-01T11:00,27.4,80,0,15.8,100,1008.5
2023-04-01T12:00,26.5,85,0,16.3,100,1008.8
2023-04-01T13:00,26.5,86,0,17.9,100,1009.2
2023-04-01T14:00,26.5,86,0,17.7,100,1010.4
2023-04-01T15:00,26.7,85,0,17.3,100,1010.9
2023-04-01T16:00,27,83,0,15.9,100,1010.8
2023-04-01T17:00,27,84,0,14.1,100,1010.4
2023-04-01T18:00,26.8,85,0,14,100,1009.8
2023-04-01T19:00,26.6,86,0,12.4,100,1008.8
2023-04-01T20:00,26.5,86,0,10.9,100,1008.5
2023-04-01T21:00,26.5,86,0,11.4,100,1008.5
2023-04-01T22:00,26.8,85,0,12.1,100,1008.9
2023-04-01T23:00,26.9,85,0,12.9,100,1009
2023-04-02T00:00,27.5,81,0,11.6,100,1009.6
2023-04-02T01:00,27.4,83,0,12.7,100,1010.2
2023-04-02T02:00,27.5,80,0.2,13.3,100,1011.1
2023-04-02T03:00,27.4,82,0,11,100,1011.1
2023-04-02T04:00,27.5,82,0,8.6,100,1010.6
2023-04-02T05:00,27.7,76,0.3,7.9,100,1009.9
2023-04-02T06:00,25,89,4,11.2,100,1009.1
2023-04-02T07:00,25.3,85,0.4,14.3,100,1008.3
2023-04-02T08:00,25.6,80,0,5.7,100,1007.9
2023-04-02T09:00,26.2,81,0,7.2,100,1007.4
2023-04-02T10:00,26.6,82,0,11.2,100,1007
2023-04-02T11:00,26.8,82,0,11.8,100,1007.2
2023-04-02T12:00,27.5,80,0,15.9,100,1007.9
2023-04-02T13:00,27.4,82,0,16.9,94,1008.8
2023-04-02T14:00,27.2,84,0,16.4,100,1009.5
2023-04-02T15:00,27.1,85,0,15.5,100,1009.7
2023-04-02T16:00,27,86,0,13.8,100,1009.7
2023-04-02T17:00,27.1,84,0,12.9,100,1009.6
2023-04-02T18:00,27,82,0,13.4,100,1009.2
2023-04-02T19:00,27,82,0,12.7,100,1008.2
2023-04-02T20:00,27,83,0,12.5,100,1007.8
2023-04-02T21:00,27,83,0,10.7,100,1007.8
2023-04-02T22:00,27,84,0,8.4,100,1008.3
2023-04-02T23:00,27.2,78,0.2,6.9,100,1009.1
2023-04-03T00:00,26.7,82,0,11.3,100,1009.7
2023-04-03T01:00,26.9,82,0,10.4,86,1010.2
2023-04-03T02:00,26.9,84,0,13.4,96,1010.9
2023-04-03T03:00,26.8,84,0,11,98,1011.3
2023-04-03T04:00,27,83,0,8.6,68,1011
2023-04-03T05:00,27.1,82,0,7.7,98,1010.3
2023-04-03T06:00,27.2,82,0,5.5,74,1009.3
2023-04-03T07:00,27.3,81,0,5.8,40,1008.3
2023-04-03T08:00,27.2,81,0,4.1,100,1007.7
2023-04-03T09:00,27.1,78,0.4,6.3,100,1007.6
2023-04-03T10:00,25,89,4.6,17.6,100,1008.7
2023-04-03T11:00,26,82,0.5,5.9,100,1008.8
2023-04-03T12:00,25.8,84,0,7.4,100,1009.5
2023-04-03T13:00,25.8,84,0.3,11.4,100,1010
2023-04-03T14:00,26.1,83,0.2,10.8,100,1010.8
2023-04-03T15:00,26.4,81,0.2,13.2,99,1011.5
2023-04-03T16:00,26.3,82,0.1,16.2,84,1011.2
2023-04-03T17:00,26.2,84,0.1,14.9,69,1010.6
2023-04-03T18:00,26.1,85,0,13.4,70,1009.6
2023-04-03T19:00,26.1,85,0,10,78,1008.8
2023-04-03T20:00,26.2,84,0,9,99,1008
2023-04-03T21:00,26.2,84,0,8.7,99,1007.4
2023-04-03T22:00,26.3,84,0,7.7,100,1007.8
2023-04-03T23:00,26.3,84,0,5.1,99,1008.3
2023-04-04T00:00,26.5,83,0,7.7,95,1008.7
2023-04-04T01:00,26.8,83,0,5.1,100,1009.7
2023-04-04T02:00,26.9,83,0,7.2,100,1010.4
2023-04-04T03:00,26.9,83,0,9.9,100,1010.7
2023-04-04T04:00,27,82,0,10,99,1010.3
2023-04-04T05:00,27.2,81,0,8.9,100,1009.5
2023-04-04T06:00,27.5,79,0,7.3,100,1008.6
2023-04-04T07:00,27.5,79,0,5.6,100,1007.7
2023-04-04T08:00,27.2,79,0,5.2,100,1007
2023-04-04T09:00,27.3,79,0,3.2,100,1006.7
2023-04-04T10:00,27.4,79,0,2.4,100,1006.8
2023-04-04T11:00,27.4,79,0,2.5,100,1007.2
2023-04-04T12:00,28.1,73,0,4.6,100,1007.8
2023-04-04T13:00,28.1,73,0,4.6,100,1008.7
2023-04-04T14:00,28.1,72,0,4.3,92,1009.6
2023-04-04T15:00,28,72,0,3.3,100,1009.7
2023-04-04T16:00,28,72,0,3.3,99,1010.1
2023-04-04T17:00,27.9,73,0,4.3,100,1009.8
2023-04-04T18:00,27.8,74,0,6.2,100,1009.3
2023-04-04T19:00,27.6,74,0,8,100,1008.7
2023-04-04T20:00,27.5,74,0,6.5,100,1008.2
2023-04-04T21:00,27.5,74,0,4.7,100,1008.1
2023-04-04T22:00,27.5,74,0,4.3,100,1008.5
2023-04-04T23:00,27.5,74,0,5.8,100,1009.2
2023-04-05T00:00,28.1,73,0,7.7,100,1009.3
2023-04-05T01:00,28.2,74,0,8.2,55,1010.3
2023-04-05T02:00,28.2,72,0.2,9.2,75,1011.2
2023-04-05T03:00,28,73,0.2,7.1,81,1011.4
2023-04-05T04:00,27.9,75,0.1,8.9,100,1011.1
2023-04-05T05:00,27.9,76,0,8.2,89,1010.4
2023-04-05T06:00,27.8,77,0,6,99,1009.5
2023-04-05T07:00,27.8,78,0,6.8,97,1008.5
2023-04-05T08:00,27.7,77,0.5,8.3,100,1007.5
2023-04-05T09:00,27.7,77,0,6.2,99,1006.6
2023-04-05T10:00,27.8,76,0,4.4,97,1006.5
2023-04-05T11:00,28,75,0,3.1,98,1007
2023-04-05T12:00,28.2,74,0,5.7,100,1008.1
2023-04-05T13:00,28.2,75,0,3.9,11,1008.8
2023-04-05T14:00,28.2,75,0,2.7,4,1009.7
2023-04-05T15:00,28.2,75,0,2.2,14,1010.3
2023-04-05T16:00,28.1,76,0,3.2,24,1010.4
2023-04-05T17:00,28,77,0,5,50,1010.1
2023-04-05T18:00,27.9,78,0,5.9,21,1009.4
2023-04-05T19:00,27.8,79,0,6.9,70,1008.8
2023-04-05T20:00,27.7,79,0,8.5,64,1008.4
2023-04-05T21:00,27.6,78,0,9.8,25,1008.4
2023-04-05T22:00,27.5,78,0,7.8,12,1008.6
2023-04-05T23:00,27.5,78,0,4.4,5,1009.2
2023-04-06T00:00,28.1,75,0,6.2,5,1010.1
2023-04-06T01:00,28.1,75,0,6.3,17,1011
2023-04-06T02:00,28.3,74,0,7.8,25,1011.9
2023-04-06T03:00,28.4,73,0,9.1,98,1012
2023-04-06T04:00,28.4,73,0,7.9,97,1011.4
2023-04-06T05:00,28.5,73,0,7,100,1010.8
2023-04-06T06:00,28.4,72,0,6.3,87,1009.9
2023-04-06T07:00,28.4,71,0,6.1,92,1008.7
2023-04-06T08:00,26.6,81,0.1,20.1,92,1008.1
2023-04-06T09:00,26.7,80,0,4,48,1007.4
2023-04-06T10:00,26.9,80,0,4,15,1007.4
2023-04-06T11:00,27,80,0,5.8,87,1008.1
2023-04-06T12:00,28.2,72,0,0.7,100,1008.3
2023-04-06T13:00,28.2,72,0,3.6,100,1009.2
2023-04-06T14:00,28.2,73,0,6.6,89,1009.8
2023-04-06T15:00,28.2,75,0,8.7,69,1010.6
2023-04-06T16:00,28.2,75,0,8,100,1010.9
2023-04-06T17:00,28.1,76,0,7.8,100,1010.5
2023-04-06T18:00,28,76,0,9,41,1010
